Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
23,896652;-124,8000031;89,43000031;102;225
23,897444;-125,5999985;90,08999634;100;225
23,898228;-125,5999985;90,08999634;103;216
23,899016;-125,1999969;89,76000214;109;227
23,899796;-125,1999969;89,76000214;107;227
23,90058;-125;89,76000214;102;225
23,901372;-125,1999969;90,41999817;101;227
23,902156;-125,1999969;90,08999634;100;226
23,90294;-125;89,76000214;100;227
23,903724;-125;89,43000031;94;224
23,904508;-125,4000015;90,08999634;99;225
23,905292;-125,4000015;89,43000031;95;224
23,906076;-125,5999985;90,08999634;100;225
23,90686;-125,5999985;90,08999634;102;225
23,907644;-125,1999969;89,76000214;103;226
23,908428;-125;89,76000214;109;227
23,909216;-125;89,76000214;97;225
23,909996;-125,4000015;89,43000031;110;225
23,91078;-125,4000015;90,08999634;98;227
23,911564;-125,4000015;90,08999634;98;229
23,912352;-125,1999969;90,08999634;104;227
23,913132;-125,1999969;89,76000214;91;227
23,913916;-125,1999969;89,76000214;102;224
23,914708;-125,5999985;89,76000214;94;227
23,915492;-125,1999969;90,08999634;94;225
23,916276;-125,1999969;89,76000214;97;226
23,91706;-125;89,76000214;101;227
23,917844;-125,1999969;89,76000214;104;225
23,918636;-125,5999985;90,41999817;106;227
23,919424;-125,1999969;89,76000214;108;227
23,920204;-125;90,08999634;102;226
23,920996;-125,4000015;90,08999634;104;225
23,92178;-125,1999969;90,41999817;97;227
23,922568;-125,5999985;90,08999634;99;227
23,923348;-125;89,76000214;97;227
23,924132;-125;89,43000031;96;225
23,924924;-125,5999985;90,08999634;95;225
23,925708;-125,1999969;89,76000214;93;226
23,926492;-125,1999969;89,76000214;100;226
23,927276;-125;89,76000214;101;226
23,92806;-125;89,43000031;109;226
23,928844;-125,4000015;89,76000214;102;223
23,929628;-125,1999969;90,08999634;106;225
23,930412;-125,1999969;90,08999634;102;226
23,931196;-125,1999969;89,76000214;93;226
23,93198;-125;89,76000214;103;225
23,932768;-125;89,43000031;95;226
23,933548;-125,1999969;89,76000214;98;225
23,934332;-125,4000015;89,43000031;98;224
23,935116;-125,4000015;89,76000214;98;225
23,935904;-125,5999985;90,08999634;95;226
23,936684;-125;89,76000214;100;227
23,937468;-125;89,76000214;104;226
23,93826;-125,4000015;89,76000214;104;225
23,939044;-125,5999985;90,08999634;110;226
23,939828;-125,1999969;90,08999634;101;225
23,940612;-125;89,76000214;105;226
23,941396;-124,5999985;89,76000214;103;225
23,942188;-125,8000031;90,08999634;96;225
23,942976;-125;90,08999634;101;227
23,943756;-125;89,43000031;96;225
23,944548;-125,4000015;89,76000214;95;224
23,945332;-125,5999985;90,08999634;96;225
23,94612;-124,8000031;90,08999634;94;225
23,9469;-125,1999969;89,76000214;101;225
23,947684;-125;89,76000214;106;225
23,948476;-125,4000015;89,76000214;100;225
23,94926;-125,5999985;90,08999634;103;225
23,950044;-125,1999969;89,76000214;100;229
23,950828;-125,5999985;89,76000214;97;226
23,951612;-125;89,43000031;101;226
23,952396;-125,4000015;89,76000214;99;225
23,95318;-125,4000015;90,08999634;96;225
23,953964;-125,5999985;90,08999634;95;225
23,954748;-125,5999985;90,08999634;97;226
23,955532;-125,1999969;89,76000214;96;225
23,95632;-125;89,76000214;96;227
23,9571;-125;89,43000031;106;226
23,957884;-125,4000015;89,76000214;102;225
23,958668;-125,4000015;89,76000214;110;225
23,959456;-125,5999985;90,08999634;103;224
23,960236;-125,1999969;90,41999817;101;227
23,96102;-125;89,76000214;105;224
23,961812;-125,4000015;89,09999847;94;225
23,962596;-125,1999969;90,08999634;103;225
23,96338;-125,1999969;90,08999634;95;226
23,964164;-125;89,76000214;93;227
23,964948;-125;89,76000214;97;225
23,96574;-125,5999985;90,08999634;95;224
23,966528;-125,1999969;90,41999817;100;225
23,967308;-125,1999969;89,43000031;104;224
23,9681;-125,4000015;90,08999634;103;223
23,968884;-125,4000015;89,76000214;106;225
23,969672;-125,5999985;90,08999634;106;225
23,970452;-125,1999969;89,09999847;100;225
23,971236;-125;89,76000214;107;224
23,972028;-125,4000015;89,76000214;100;225
23,972812;-125,5999985;90,08999634;97;227
23,973596;-125,1999969;89,76000214;97;226
23,97438;-125;89,76000214;97;227
23,975164;-125;89,76000214;98;226
23,975948;-125,1999969;89,43000031;98;225
23,976732;-125,4000015;89,76000214;106;224
23,977516;-125,1999969;89,43000031;102;225
23,9783;-125,1999969;90,08999634;110;225
23,979084;-125,1999969;90,08999634;108;227
23,979872;-125;89,76000214;103;227
23,980652;-125;89,76000214;109;227
23,981436;-125,4000015;89,76000214;97;226
23,98222;-125,4000015;89,43000031;102;224
23,983008;-125,4000015;90,08999634;98;225
23,983788;-125,5999985;90,08999634;94;225
23,984572;-125,1999969;89,76000214;99;224
23,985364;-125,4000015;89,43000031;91;224
23,986148;-125,4000015;89,76000214;98;224
23,986932;-125,5999985;90,08999634;101;225
23,987716;-125,1999969;89,76000214;104;226
23,9885;-125;89,76000214;103;224
23,989292;-125,4000015;89,76000214;110;224
23,99008;-125,5999985;90,08999634;103;224
23,99086;-125,1999969;89,76000214;96;224
23,991652;-125,4000015;89,43000031;105;225
23,992436;-125,4000015;90,08999634;96;225
23,993224;-125,4000015;90,08999634;98;225
23,994004;-125,5999985;90,08999634;97;226
23,994788;-125,1999969;89,76000214;96;224
23,99558;-125,4000015;89,43000031;100;225
23,996364;-125,5999985;89,76000214;100;225
23,997148;-125,5999985;90,08999634;100;227
23,997932;-125;89,76000214;107;227
23,998716;-125,4000015;89,76000214;109;227
23,9995;-125;89,43000031;103;226
24,000284;-125,4000015;89,76000214;107;225
24,001068;-125,1999969;90,08999634;99;226
24,001852;-125,4000015;90,08999634;102;225
24,002636;-125,1999969;90,08999634;101;225
24,003424;-125;89,76000214;93;226
24,004204;-125;89,76000214;101;226
24,004988;-125,8000031;89,43000031;93;224
24,005772;-125,4000015;89,43000031;98;224
24,00656;-125,4000015;90,08999634;100;224
24,00734;-125,5999985;89,76000214;104;225
24,008124;-125,1999969;89,76000214;106;226
24,008916;-125,4000015;89,43000031;104;223
24,0097;-125,4000015;89,43000031;110;224
24,010484;-125,4000015;90,08999634;95;225
24,011268;-125,5999985;90,08999634;101;227
24,012052;-125,1999969;89,76000214;100;225
24,012844;-125;89,76000214;98;225
24,013632;-125,8000031;89,76000214;102;225
24,014412;-125,5999985;89,43000031;97;226
24,015204;-125,4000015;89,43000031;95;226
24,015988;-125,4000015;90,08999634;102;225
24,016776;-125,4000015;89,76000214;99;225
24,017556;-125,5999985;90,08999634;102;226
24,01834;-125,1999969;89,76000214;110;226
24,019132;-125,4000015;90,08999634;102;226
24,019916;-125,4000015;89,76000214;107;226
24,0207;-125,1999969;90,41999817;98;226
24,021484;-125,1999969;90,41999817;97;227
24,022268;-125;89,76000214;103;226
24,023052;-125;89,43000031;95;227
24,023836;-125,1999969;89,76000214;98;225
24,02462;-125,4000015;89,43000031;95;225
24,025404;-125,5999985;89,43000031;94;224
24,026188;-125,5999985;90,08999634;96;225
24,026976;-125,1999969;89,76000214;101;226
24,027756;-125,1999969;89,76000214;105;226
24,02854;-125;89,76000214;104;224
24,029324;-125,1999969;89,76000214;111;225
24,030112;-125,4000015;89,76000214;99;221
24,030892;-125,4000015;90,08999634;100;224
24,031676;-125,5999985;90,41999817;99;228
24,032468;-125;89,76000214;97;225
24,033252;-125,4000015;90,08999634;100;226
24,034036;-125,4000015;89,76000214;94;225
24,03482;-125,4000015;90,08999634;98;232
24,035604;-125,1999969;89,76000214;93;226
24,036396;-125,4000015;89,43000031;98;225
24,037184;-125,4000015;89,76000214;106;225
24,037964;-125,4000015;89,76000214;105;227
24,038756;-125,1999969;89,43000031;104;226
24,03954;-125,4000015;89,76000214;104;224
24,040328;-125,4000015;90,08999634;106;226
24,041108;-125,5999985;90,08999634;99;225
24,041892;-125,1999969;90,41999817;103;226
24,042684;-125,4000015;89,43000031;99;225
24,043468;-125,4000015;89,76000214;95;225
24,044252;-125,5999985;90,08999634;96;225
24,045036;-125,5999985;90,08999634;96;225
24,04582;-125,1999969;89,76000214;93;225
24,046604;-125;89,76000214;100;226
24,047388;-125;89,43000031;107;224
24,048172;-125,4000015;89,43000031;103;224
24,048956;-125,4000015;89,76000214;110;225
24,04974;-125,4000015;89,76000214;100;225
24,050528;-125,1999969;90,08999634;100;225
24,051308;-125,1999969;89,76000214;103;227
24,052092;-125;89,76000214;97;228
24,052876;-125;89,43000031;101;226
24,053664;-125,4000015;89,43000031;95;225
24,054444;-125,4000015;89,76000214;95;225
24,055228;-125,8000031;89,76000214;97;227
24,05602;-125,4000015;89,43000031;95;226
24,056804;-124,5999985;89,43000031;106;225
24,057588;-125,4000015;89,43000031;106;225
24,058372;-125,5999985;90,08999634;106;227
24,059156;-125,1999969;90,08999634;105;226
24,059948;-125,4000015;89,76000214;107;224
24,060736;-125,4000015;90,08999634;102;226
24,061516;-126;89,76000214;99;226
24,062308;-123,8000031;89,76000214;96;226
24,063092;-125;89,43000031;98;226
24,06388;-125,4000015;89,76000214;98;225
24,06466;-125,4000015;90,08999634;94;225
24,065444;-125,5999985;90,08999634;97;226
24,066236;-125,1999969;89,43000031;99;223
24,06702;-125,4000015;89,43000031;106;224
24,067804;-125,4000015;89,76000214;98;225
24,068588;-125,5999985;90,08999634;112;225
24,069372;-125,5999985;89,76000214;101;226
24,070156;-125;89,76000214;100;226
24,07094;-125;89,76000214;101;226
24,071724;-125,1999969;89,09999847;94;228
24,072508;-125,1999969;89,76000214;103;226
24,073292;-125,5999985;90,08999634;94;225
24,07408;-125,5999985;90,41999817;94;227
24,07486;-125,1999969;89,76000214;99;227
24,075644;-125;89,76000214;93;226
24,076428;-125;89,43000031;101;226
24,077216;-125,4000015;89,43000031;101;226
24,077996;-125,4000015;90,08999634;107;225
24,07878;-125,5999985;90,08999634;104;226
24,079572;-125,1999969;89,43000031;107;226
24,080356;-125,4000015;90,08999634;106;226
24,08114;-125,4000015;90,41999817;100;225
24,081924;-125,4000015;90,08999634;104;225
24,082708;-125,1999969;90,41999817;97;226
24,0835;-125,1999969;89,43000031;99;224
24,084288;-125,4000015;89,43000031;99;223
24,085068;-125,5999985;89,76000214;97;226
24,08586;-125;89,43000031;97;224
24,086644;-125,1999969;89,09999847;104;224
24,087432;-125,4000015;89,43000031;104;224
24,088212;-125,4000015;89,76000214;106;225
24,088996;-125,5999985;90,75;109;226
24,089788;-125,1999969;89,43000031;100;225
24,090572;-125,4000015;89,76000214;104;224
24,091356;-125,4000015;90,08999634;95;233
24,09214;-125,5999985;90,08999634;102;227
24,092924;-125,1999969;89,76000214;97;227
24,093708;-125;89,76000214;95;226
24,094492;-125;89,76000214;99;228
24,095276;-125,1999969;89,43000031;95;224
24,09606;-125,4000015;90,08999634;102;224
24,096844;-125,4000015;89,76000214;96;225
24,097632;-125,1999969;90,41999817;106;225
24,098412;-125,1999969;90,08999634;101;226
24,099196;-125;89,76000214;107;226
24,09998;-125,1999969;89,43000031;111;224
24,100768;-125,1999969;90,08999634;99;222
24,101548;-125,4000015;90,08999634;106;226
24,102332;-125,4000015;90,08999634;97;226
24,103124;-125;89,76000214;99;226
24,103908;-125,4000015;89,43000031;103;227
24,104692;-125,4000015;89,76000214;94;225
24,105476;-125,5999985;89,76000214;98;224
24,10626;-125,5999985;90,08999634;97;226
24,107052;-125,4000015;89,76000214;104;224
24,10784;-125,4000015;89,43000031;106;223
24,10862;-125,4000015;89,76000214;105;227
24,109412;-125;89,76000214;104;226
24,110196;-125,1999969;89,43000031;104;221
24,110984;-125,4000015;89,76000214;102;226
24,111764;-125,4000015;90,08999634;98;225
24,112548;-124,8000031;90,08999634;111;227
24,11334;-125,1999969;89,76000214;94;226
24,114124;-125,4000015;89,43000031;99;225
24,114908;-125,4000015;89,43000031;95;225
24,115692;-125,5999985;90,08999634;92;225
24,116476;-125,1999969;90,08999634;95;231
24,11726;-125,1999969;89,76000214;105;227
24,118044;-124,8000031;89,43000031;105;227
24,118828;-125,1999969;89,76000214;107;225
24,119612;-125;89,43000031;114;228
24,120396;-125,1999969;90,08999634;102;225
24,121184;-125,1999969;90,41999817;106;227
24,121964;-125,1999969;90,41999817;100;227
24,122748;-125;89,76000214;97;227
24,123532;-125;89,43000031;100;226
24,12432;-124,5999985;89,43000031;95;226
24,1251;-125,4000015;89,76000214;98;223
24,125884;-125,4000015;89,76000214;96;227
24,126676;-125;89,76000214;99;226
24,12746;-125;89,76000214;104;226
24,128244;-125,4000015;89,43000031;106;227
24,129028;-125,4000015;89,76000214;106;223
24,129812;-125,5999985;90,08999634;102;226
24,130604;-125;89,43000031;104;223
24,131392;-125,1999969;89,76000214;98;225
24,132172;-125,4000015;89,76000214;100;227
24,132964;-125;89,76000214;101;226
24,133748;-125;89,43000031;95;226
24,134536;-125,4000015;88,76999664;99;224
24,135316;-125,4000015;89,43000031;96;221
24,1361;-125,5999985;90,08999634;96;226
24,136892;-125;89,43000031;102;224
24,137676;-125,4000015;89,43000031;107;224
24,13846;-125,4000015;89,43000031;100;225
24,139244;-125,4000015;90,08999634;112;224
24,140028;-125,1999969;89,76000214;101;226
24,140812;-125;90,08999634;100;227
24,141596;-125;89,76000214;105;227
24,14238;-125;90,08999634;96;226
24,143164;-125,4000015;89,76000214;102;225
24,143948;-125,4000015;90,08999634;94;224
24,144736;-125,5999985;90,41999817;98;225
24,145516;-125,1999969;90,08999634;92;225
24,1463;-125;89,76000214;97;226
24,147084;-125;89,76000214;103;225
24,147872;-125,1999969;89,43000031;104;224
24,148652;-125,4000015;89,43000031;107;224
24,149436;-125,4000015;89,76000214;101;226
24,150228;-125;89,76000214;105;226
24,151012;-125;89,43000031;99;225
24,151796;-125,4000015;89,43000031;99;225
24,15258;-125,4000015;89,76000214;100;225
24,153364;-125,5999985;90,08999634;95;228
24,154156;-125;89,43000031;101;226
24,154944;-125,4000015;89,76000214;98;225
24,155724;-125,4000015;89,76000214;95;227
24,156516;-125;89,76000214;101;227
24,1573;-125;89,43000031;105;228
24,158088;-125,4000015;89,43000031;104;225
24,158868;-125,4000015;89,76000214;106;225
24,159652;-125,1999969;90,08999634;105;228
24,160444;-125,1999969;89,76000214;102;226
24,161228;-125;89,76000214;106;225
24,162012;-125,4000015;89,76000214;96;226
24,162796;-125,4000015;90,08999634;102;225
24,16358;-125,1999969;90,08999634;96;227
24,164364;-125,1999969;89,76000214;96;227
24,165148;-125;89,76000214;99;226
24,165932;-125;89,43000031;95;224
24,166716;-125,4000015;89,43000031;103;224
24,1675;-125,1999969;89,43000031;99;224
24,168288;-125,5999985;90,08999634;108;225
24,169068;-125,1999969;90,08999634;101;225
24,169852;-125,1999969;89,76000214;105;226
24,170636;-125;89,43000031;103;226
24,171424;-125;89,76000214;98;225
24,172204;-125;89,43000031;105;224
24,172988;-125,4000015;90,08999634;97;226
24,17378;-125;89,43000031;96;226
24,174564;-125,4000015;89,76000214;104;224
24,175348;-125,8000031;89,43000031;95;225
24,176132;-125,4000015;89,76000214;98;225
24,176916;-125,5999985;90,08999634;102;227
24,177708;-125,1999969;89,43000031;107;226
24,178496;-125,4000015;89,43000031;110;225
24,179276;-125,5999985;89,76000214;105;226
24,180068;-125;89,76000214;101;227
24,180852;-125;89,76000214;105;226
24,18164;-124,5999985;89,43000031;102;225
24,18242;-125,4000015;89,76000214;100;226
24,183204;-125,5999985;90,08999634;97;226
24,183996;-125;89,43000031;95;226
24,18478;-125,1999969;89,43000031;99;225
24,185564;-125,4000015;89,43000031;95;223
24,186348;-125,5999985;90,08999634;102;224
24,187132;-125,1999969;90,08999634;100;226
24,187916;-125,1999969;89,76000214;109;227
24,1887;-125,4000015;89,76000214;105;226
24,189484;-125;89,76000214;111;226
24,190268;-125,4000015;89,76000214;107;225
24,191052;-125,4000015;90,08999634;92;224
24,19184;-125,4000015;89,76000214;106;225
24,19262;-125,5999985;90,41999817;96;227
24,193404;-125,1999969;89,76000214;97;229
24,194188;-125,1999969;89,76000214;101;227
24,194976;-124,5999985;89,76000214;95;226
24,195756;-125,1999969;89,43000031;98;225
24,19654;-125,4000015;89,76000214;100;227
24,197332;-125;89,76000214;100;228
24,198116;-125;89,43000031;106;226
24,1989;-125,4000015;89,76000214;109;225
24,199684;-125,4000015;89,43000031;103;225
24,200468;-125,4000015;90,08999634;107;226
24,20126;-125;89,76000214;101;226
24,202048;-125,1999969;89,76000214;102;225
24,202828;-125,4000015;90,08999634;97;227
24,20362;-125,1999969;89,76000214;96;226
24,204404;-125;89,43000031;97;226
24,205192;-125,4000015;89,43000031;97;224
24,205972;-125,4000015;89,76000214;98;222
24,206756;-125,4000015;89,76000214;97;226
24,207548;-125;89,43000031;108;226
24,208332;-125,4000015;89,43000031;105;224
24,209116;-125,4000015;89,43000031;107;224
24,2099;-125,4000015;89,76000214;106;225
24,210684;-125,4000015;90,41999817;95;225
24,211468;-125,1999969;89,76000214;101;226
24,212252;-125;89,76000214;101;227
24,213036;-125;89,43000031;97;226
24,21382;-125,1999969;89,43000031;100;225
24,214604;-125,4000015;89,76000214;94;225
24,215392;-125,5999985;90,08999634;98;225
24,216172;-125,5999985;90,08999634;94;226
24,216956;-125,1999969;89,76000214;103;227
24,21774;-125;89,76000214;103;226
24,218528;-125;89,43000031;109;226
24,219308;-125,4000015;89,76000214;107;223
24,220092;-125,4000015;89,76000214;103;226
24,220884;-125;89,76000214;105;226
24,221668;-125;89,76000214;103;226
24,222452;-125,4000015;89,76000214;102;227
24,223236;-125,1999969;90,08999634;98;225
24,22402;-125,4000015;90,08999634;95;227
24,224812;-125;89,43000031;97;224
24,2256;-125,4000015;89,43000031;97;222
24,22638;-125,4000015;89,76000214;96;225
24,227172;-125;89,76000214;105;226
24,227956;-125;89,43000031;105;225
24,228744;-125,4000015;89,76000214;101;222
